account_id,shipments,revenue,leakage,cost,margin,margin_pct,leak_pct_of_rev,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity,risk_score,priority_tier,lever_a_dim_correction_recovery,recommended_price_increase_pct,expected_volume_change_pct,lever_b_net_revenue_gain,total_recommended_recovery
A100690,74,745.13,49.17,301.51,443.62,0.5953591990659348,0.0659884852307651,SME,Apparel/Soft Goods,Express,0.2938735608958746,8,180.2513250247379,-0.5661643953166275,0.1887,Tier 2 - Monitor,49.17,0.0,0.0,0.0,49.17
A100717,73,1417.48,48.83,390.83,1026.65,0.7242782966955442,0.03444845782656545,SME,Electronics,Ground Economy,0.2578538032422225,19,135.4698279777938,-0.5344716419934158,0.0548,Tier 3 - Healthy,48.83,0.0,0.0,0.0,48.83
A100412,55,1112.86,48.54,294.24,818.62,0.7356001653397553,0.043617346296928636,SME,Electronics,Express,0.226576093585204,27,147.66839490965714,-0.4759627905363568,0.0694,Tier 3 - Healthy,48.54,0.0,0.0,0.0,48.54
A100397,75,657.13,48.45,295.56,361.57,0.5502259826822699,0.07372970340724058,SME,Apparel/Soft Goods,Ground,0.3339111739761592,26,152.77981051300893,-0.5601730258665029,0.2372,Tier 2 - Monitor,48.45,0.0,0.0,0.0,48.45
A100464,70,1945.68,48.17,548.19,1397.49,0.718252744541754,0.024757411290654167,SME,Home & Bulky,Ground,0.4252644417615561,11,212.25167792885796,-0.3834948629215274,0.0394,Tier 3 - Healthy,48.17,0.0,0.0,0.0,48.17
A100507,74,993.79,47.79,357.63,636.16,0.6401352398394027,0.048088630394751405,Mid-Market,Apparel/Soft Goods,Ground,0.4035614927886244,1,274.0243639008222,-0.308644423905745,0.1244,Tier 3 - Healthy,47.79,0.0,0.0,0.0,47.79
A100636,72,649.72,47.65,268.33,381.39,0.5870067105830203,0.07333928461491103,Mid-Market,Health/Beauty,Ground,0.2068013559923039,39,181.80420862380507,-0.3570121671635243,0.2071,Tier 2 - Monitor,47.65,0.0,0.0,0.0,47.65
A100142,58,422.86,29.04,200.87,221.99,0.5249728042378092,0.0686752116539753,Enterprise,Health/Beauty,Ground,0.253893090419286,10,158.46251707493036,-0.2560866414111368,0.2493,Tier 1 - Act Now,29.04,5.86,-1.5,18.05,47.09
A100612,58,1004.74,46.96,308.81,695.9300000000001,0.6926468539124551,0.04673845970101718,Enterprise,Electronics,Ground,0.3155267065812132,4,153.3913639632188,-0.1422998297283675,0.0803,Tier 3 - Healthy,46.96,0.0,0.0,0.0,46.96
A100283,61,907.1,46.94,270.35,636.75,0.7019622974313747,0.05174732664535332,SME,Apparel/Soft Goods,Ground Economy,0.1927047571260267,3,192.35536869195496,-0.6833432446690074,0.0824,Tier 3 - Healthy,46.94,0.0,0.0,0.0,46.94
A100417,53,673.81,46.23,235.82,437.99,0.6500200353215299,0.06860984550540954,Mid-Market,Apparel/Soft Goods,Express,0.2758308205827006,26,212.4941688125097,-0.3378012261471934,0.1492,Tier 3 - Healthy,46.23,0.0,0.0,0.0,46.23
A100501,61,710.28,45.86,261.99,448.29,0.6311454637607704,0.0645660866137298,Mid-Market,Apparel/Soft Goods,Ground,0.3010754303431608,5,218.153411384889,-0.4498342029406918,0.1578,Tier 3 - Healthy,45.86,0.0,0.0,0.0,45.86
A100272,63,453.09,39.21,260.43,192.66,0.4252135337350195,0.08653909819241211,SME,Apparel/Soft Goods,Ground Economy,0.5087923971529467,10,193.61645997525892,-0.5431250582727793,0.3576,Tier 1 - Act Now,39.21,2.76,-1.5,5.53,44.74
A100075,69,1148.46,44.5,352.41,796.05,0.6931456036779687,0.038747540184246726,SME,Electronics,Ground,0.3058597329174622,9,132.3572676297272,-0.642655924096524,0.0672,Tier 3 - Healthy,44.5,0.0,0.0,0.0,44.5
A100750,58,779.67,44.25,260.55,519.12,0.6658201546808266,0.056754780868829124,SME,Apparel/Soft Goods,Ground,0.2689165440946984,30,197.65363799113703,-0.7082485625568735,0.1177,Tier 3 - Healthy,44.25,0.0,0.0,0.0,44.25
A100354,58,534.59,41.11,282.34,252.25,0.471856937091977,0.07690005424718008,SME,Apparel/Soft Goods,Ground,0.5590222710651804,6,248.6143581341002,-0.7186979179993234,0.3049,Tier 1 - Act Now,41.11,2.09,-1.5,2.97,44.08
A100260,58,649.78,44.0,258.87,390.91,0.6016036196866632,0.06771522669211118,SME,Apparel/Soft Goods,Express,0.4008547749602018,7,234.22167807474983,-0.5886817422097056,0.1865,Tier 2 - Monitor,44.0,0.0,0.0,0.0,44.0
A100429,64,526.56,34.78,281.24,245.32,0.46589182619264663,0.06605135217259192,Mid-Market,Apparel/Soft Goods,Ground,0.5276711325859024,2,207.90300658551047,-0.4570064835103727,0.2924,Tier 1 - Act Now,34.78,3.28,-1.5,9.13,43.910000000000004
A100449,58,686.34,43.78,259.15,427.19,0.622417460733747,0.06378762712358306,SME,Apparel/Soft Goods,Ground Economy,0.3354079992148868,29,202.8654687481756,-0.5934409731657199,0.1636,Tier 2 - Monitor,43.78,0.0,0.0,0.0,43.78
A100856,73,689.3100000000001,43.730000000000004,294.27,395.04,0.5730948339643992,0.06344025184604894,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3158202772124487,8,182.24921517796557,-0.2740661875487641,0.2025,Tier 2 - Monitor,43.730000000000004,0.0,0.0,0.0,43.730000000000004
A100102,73,903.71,43.72,346.2,557.51,0.6169125051177922,0.04837835146230538,SME,Apparel/Soft Goods,Ground,0.3847574103061686,38,242.5313423443372,-0.5661550170002206,0.1435,Tier 3 - Healthy,43.72,0.0,0.0,0.0,43.72
A100864,57,658.96,43.08,232.15,426.81,0.6477024402088138,0.0653757435959694,SME,Apparel/Soft Goods,Ground,0.2009516245311644,13,166.9399003448042,-0.6039288234769339,0.1459,Tier 3 - Healthy,43.08,0.0,0.0,0.0,43.08
A100223,69,978.71,43.04,311.71,667.0,0.6815093337147878,0.043976254457398,Enterprise,Apparel/Soft Goods,Ground Economy,0.2416598946103379,7,230.43503921139947,-0.2543977254619796,0.0848,Tier 3 - Healthy,43.04,0.0,0.0,0.0,43.04
A100180,78,782.0600000000001,42.94,337.3,444.76,0.5687031685548423,0.054906273175971146,Mid-Market,Apparel/Soft Goods,Express,0.4043174310022669,24,227.23726048372507,-0.3819612272711751,0.1924,Tier 2 - Monitor,42.94,0.0,0.0,0.0,42.94
A100526,72,891.31,42.63,326.83,564.48,0.6333150082462893,0.04782847718526664,Enterprise,Apparel/Soft Goods,Ground Economy,0.3540440443501546,24,270.5393980844471,-0.2581397842374478,0.1295,Tier 3 - Healthy,42.63,0.0,0.0,0.0,42.63
A100455,64,703.72,42.57,314.1,389.62,0.5536577047689422,0.060492809640197806,SME,Apparel/Soft Goods,Ground,0.50262093469068,18,282.12045304851216,-0.6409534874353648,0.2134,Tier 2 - Monitor,42.57,0.0,0.0,0.0,42.57
A100674,73,849.77,42.55,320.41,529.36,0.6229450321851796,0.05007237252433011,SME,Apparel/Soft Goods,Ground Economy,0.3338223425474302,14,193.06322864942305,-0.4977904149747004,0.1413,Tier 3 - Healthy,42.55,0.0,0.0,0.0,42.55
A100821,71,906.56,42.489999999999995,324.69,581.87,0.6418438933992234,0.04686948464525238,SME,Apparel/Soft Goods,Express,0.3301820613103298,23,210.95493501551917,-0.5270158487434882,0.1211,Tier 3 - Healthy,42.489999999999995,0.0,0.0,0.0,42.489999999999995
A100193,61,626.43,42.480000000000004,276.72,349.71,0.5582587040850534,0.06781284421244195,Mid-Market,Apparel/Soft Goods,Ground Economy,0.4170497980863731,20,212.78421929070493,-0.4890858042839002,0.2213,Tier 2 - Monitor,42.480000000000004,0.0,0.0,0.0,42.480000000000004
A100600,85,734.82,42.37,306.6,428.22,0.582754960398465,0.05766037941264526,SME,Health/Beauty,Ground,0.2048406466592043,12,159.17582725220416,-0.4686833660602489,0.1856,Tier 2 - Monitor,42.37,0.0,0.0,0.0,42.37
A100196,73,770.14,42.32,300.71,469.43,0.6095385254629029,0.05495104786142779,SME,Apparel/Soft Goods,Ground Economy,0.3092466255733936,24,190.68884606115824,-0.5532212195590762,0.1598,Tier 2 - Monitor,42.32,0.0,0.0,0.0,42.32
A100376,56,689.64,42.27,238.6,451.04,0.6540223884925469,0.06129284844266574,Enterprise,Apparel/Soft Goods,Ground,0.263328697468985,35,181.62361800014276,-0.1785632131922461,0.1343,Tier 3 - Healthy,42.27,0.0,0.0,0.0,42.27
A100007,61,452.71999999999997,31.99,244.15,208.57,0.46070418801908464,0.07066177769924015,Mid-Market,Apparel/Soft Goods,Ground,0.4840354093898311,37,167.5138673801674,-0.3928853965788154,0.3039,Tier 1 - Act Now,31.99,3.82,-1.5,10.23,42.22
A100571,68,921.05,41.97,318.88,602.17,0.6537864393898268,0.04556755876445361,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3241206066781619,23,247.6093215880199,-0.3686188214471471,0.1095,Tier 3 - Healthy,41.97,0.0,0.0,0.0,41.97
A100598,55,1158.8700000000001,41.7,353.56,805.31,0.6949096965147081,0.03598332858733076,Enterprise,Home & Bulky,Ground Economy,0.3941281766985022,8,145.88580903511368,-0.2409685069336035,0.0613,Tier 3 - Healthy,41.7,0.0,0.0,0.0,41.7
A100595,68,1193.79,41.57,349.58,844.21,0.707167927357408,0.03482186984310474,SME,Electronics,Express,0.2715269238451006,9,142.56102491149227,-0.5722078275782818,0.0554,Tier 3 - Healthy,41.57,0.0,0.0,0.0,41.57
A100360,64,778.12,41.49,279.28,498.84000000000003,0.6410836374852208,0.05332082455148306,Enterprise,Apparel/Soft Goods,Ground,0.2865879266619691,21,200.55482860656585,-0.2138748391513673,0.132,Tier 3 - Healthy,41.49,0.0,0.0,0.0,41.49
A100063,68,692.41,41.32,293.69,398.71999999999997,0.575843791972964,0.05967562571308907,Mid-Market,Apparel/Soft Goods,Ground,0.4035376993902231,14,208.81479231442825,-0.3649281333746919,0.1943,Tier 2 - Monitor,41.32,0.0,0.0,0.0,41.32
A100470,55,821.29,41.17,257.65,563.64,0.6862862082820929,0.05012845645265376,SME,Apparel/Soft Goods,Ground,0.2387025975359819,28,210.2545653890413,-0.5475389358220749,0.0908,Tier 3 - Healthy,41.17,0.0,0.0,0.0,41.17
A100616,59,739.89,41.09,272.53000000000003,467.36,0.6316614631904743,0.05553528227168904,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3542003457421021,33,242.8369611237576,-0.4000879046035723,0.1431,Tier 3 - Healthy,41.09,0.0,0.0,0.0,41.09
A100833,71,708.53,41.04,315.1,393.43,0.555276417371177,0.05792274145060901,Mid-Market,Apparel/Soft Goods,Ground,0.4295522411495809,34,209.34099869532747,-0.4018222054053132,0.208,Tier 2 - Monitor,41.04,0.0,0.0,0.0,41.04
A100401,75,1196.86,40.980000000000004,420.46,776.4,0.6486974249285631,0.03423959360326188,Enterprise,Electronics,Express,0.4459705852880405,2,162.00686433325058,-0.1696467195698218,0.0955,Tier 3 - Healthy,40.980000000000004,0.0,0.0,0.0,40.980000000000004
A100572,71,827.38,40.83,309.36,518.02,0.6260968357949189,0.049348546012714836,SME,Apparel/Soft Goods,Ground Economy,0.3138484320395363,29,184.38898751211923,-0.4781963710432618,0.1377,Tier 3 - Healthy,40.83,0.0,0.0,0.0,40.83
A100555,68,823.9399999999999,40.32,299.24,524.7,0.6368182149185622,0.04893560210694954,SME,Apparel/Soft Goods,Ground,0.3084196490028233,6,209.70794657420524,-0.4725700748469883,0.1284,Tier 3 - Healthy,40.32,0.0,0.0,0.0,40.32
A100760,68,879.9,40.28,300.6,579.3,0.6583702693487896,0.04577792931014888,Mid-Market,Apparel/Soft Goods,Ground,0.2705660049817306,17,208.1948754211332,-0.4133351753123979,0.1062,Tier 3 - Healthy,40.28,0.0,0.0,0.0,40.28
A100026,71,731.65,39.980000000000004,297.98,433.67,0.5927287637531607,0.05464361374974374,SME,Apparel/Soft Goods,Ground,0.3318796539902902,24,198.3754504936968,-0.6523492150609286,0.1728,Tier 2 - Monitor,39.980000000000004,0.0,0.0,0.0,39.980000000000004
A100239,78,644.66,39.84,279.46,365.2,0.5665001706325815,0.061800018614463444,SME,Health/Beauty,Ground,0.2368714164048923,36,183.3215485645778,-0.4916066762885809,0.2052,Tier 2 - Monitor,39.84,0.0,0.0,0.0,39.84
A100468,69,856.8,39.47,310.47,546.33,0.637640056022409,0.046066760037348276,SME,Apparel/Soft Goods,Ground,0.333179842701082,6,210.73057661462732,-0.6683065084910107,0.1232,Tier 3 - Healthy,39.47,0.0,0.0,0.0,39.47
A100541,55,528.16,39.45,206.45,321.71,0.6091146622235686,0.07469327476522267,SME,Apparel/Soft Goods,Ground Economy,0.2212944845463113,22,170.0739392772556,-0.6277938498790473,0.1916,Tier 2 - Monitor,39.45,0.0,0.0,0.0,39.45
A100738,54,688.1999999999999,38.97,239.05,449.15,0.6526445800639349,0.05662598081952921,SME,Apparel/Soft Goods,Ground Economy,0.2920779080788316,30,196.46724823731932,-0.541526099399321,0.128,Tier 3 - Healthy,38.97,0.0,0.0,0.0,38.97
A100277,74,1464.56,38.75,491.63,972.93,0.6643155623531982,0.02645845851313705,SME,Home & Bulky,Ground Economy,0.477592028854539,14,178.6886537198932,-0.4965995712627964,0.0707,Tier 3 - Healthy,38.75,0.0,0.0,0.0,38.75
A100303,67,441.56,33.4,236.03,205.53,0.46546335718815113,0.07564090950267234,SME,Health/Beauty,Express,0.3224448721919786,33,160.10605184703758,-0.5450240741181154,0.308,Tier 1 - Act Now,33.4,2.75,-1.5,5.35,38.75
A100147,70,566.44,38.44,265.28,301.16,0.5316714921262623,0.06786243909328436,SME,Health/Beauty,Express,0.3210802084856015,13,165.45360516099618,-0.5400365924243945,0.2427,Tier 2 - Monitor,38.44,0.0,0.0,0.0,38.44
A100728,68,763.85,38.17,286.01,477.84,0.6255678470903973,0.04997054395496498,SME,Apparel/Soft Goods,Ground,0.2916836671113494,6,196.8234126869015,-0.5583655027559337,0.1391,Tier 3 - Healthy,38.17,0.0,0.0,0.0,38.17
A100339,69,790.94,37.53,286.7,504.24,0.6375199130148936,0.047449869775204184,Enterprise,Apparel/Soft Goods,Ground,0.2589901133942886,1,174.17745651283914,-0.2491781953775219,0.1255,Tier 3 - Healthy,37.53,0.0,0.0,0.0,37.53
A100087,77,953.61,37.23,328.06,625.55,0.6559809565755392,0.039041117437946325,SME,Apparel/Soft Goods,Ground Economy,0.2295192496785578,9,178.84877432782062,-0.5162190919177297,0.0974,Tier 3 - Healthy,37.23,0.0,0.0,0.0,37.23
A100561,52,1109.27,37.18,292.01,817.26,0.7367548027080874,0.033517538561396235,SME,Electronics,Ground Economy,0.2626330309141581,22,142.8492309915844,-0.5495241774399204,0.0533,Tier 3 - Healthy,37.18,0.0,0.0,0.0,37.18
A100533,66,744.21,36.9,305.52,438.69,0.5894707139113959,0.049582779054299184,Mid-Market,Apparel/Soft Goods,Ground Economy,0.417666536997813,11,258.0906289749853,-0.3495033211044226,0.1673,Tier 2 - Monitor,36.9,0.0,0.0,0.0,36.9
A100806,66,640.4,36.89,257.74,382.66,0.597532792004997,0.05760462211118052,Mid-Market,Apparel/Soft Goods,Ground,0.2871080129666623,18,151.15613700925604,-0.2811664230159093,0.1737,Tier 2 - Monitor,36.89,0.0,0.0,0.0,36.89
A100841,73,901.34,36.39,316.22,585.12,0.6491667961035791,0.04037322209155258,Mid-Market,Apparel/Soft Goods,Ground,0.2701062450038054,38,192.19619012477835,-0.3886811212351971,0.1049,Tier 3 - Healthy,36.39,0.0,0.0,0.0,36.39
A100593,80,639.33,36.22,280.93,358.4,0.5605868643736411,0.05665305867079599,SME,Health/Beauty,Ground Economy,0.2124711619778625,18,147.84660285386587,-0.5890779309923861,0.2017,Tier 2 - Monitor,36.22,0.0,0.0,0.0,36.22
A100710,75,955.14,36.21,317.08,638.06,0.668027723684486,0.03791067278095358,Enterprise,Apparel/Soft Goods,Ground,0.2282951053539239,29,187.5874021018889,-0.1872464173525927,0.0859,Tier 3 - Healthy,36.21,0.0,0.0,0.0,36.21
A100336,52,565.83,36.18,227.31,338.52,0.5982715656645988,0.06394146651821218,SME,Apparel/Soft Goods,Ground Economy,0.3517998694414047,29,208.01126288250632,-0.491095404478139,0.1832,Tier 2 - Monitor,36.18,0.0,0.0,0.0,36.18
A100103,63,849.47,35.91,275.92,573.55,0.6751857040272169,0.04227341754270309,Enterprise,Apparel/Soft Goods,Ground Economy,0.2368477227333623,33,212.94298417730408,-0.1635192006189536,0.0871,Tier 3 - Healthy,35.91,0.0,0.0,0.0,35.91
A100037,66,818.2,35.55,337.1,481.1,0.5879980444879003,0.04344903446590075,SME,Apparel/Soft Goods,Ground,0.4765779531203254,2,267.0296017615934,-0.4073516303937642,0.1588,Tier 2 - Monitor,35.55,0.0,0.0,0.0,35.55
A100324,68,804.63,35.5,278.6,526.03,0.6537538993077563,0.044119657482321065,Mid-Market,Apparel/Soft Goods,Ground Economy,0.2463726883461664,29,187.5193064053429,-0.3122726747201408,0.1072,Tier 3 - Healthy,35.5,0.0,0.0,0.0,35.5
A100666,64,620.89,35.49,269.01,351.88,0.566734848362834,0.057159883393193646,Mid-Market,Apparel/Soft Goods,Ground,0.3715958476767844,9,178.4226250815442,-0.4752059839849016,0.1976,Tier 2 - Monitor,35.49,0.0,0.0,0.0,35.49
A100050,64,1386.88,35.46,333.27,1053.61,0.7596980272265804,0.025568181818181816,SME,Electronics,Ground Economy,0.1290237094253719,12,124.24212346822009,-0.6371703125459326,0.0407,Tier 3 - Healthy,35.46,0.0,0.0,0.0,35.46
A100625,56,668.53,35.36,235.67,432.86,0.6474802925822327,0.05289216639492618,SME,Apparel/Soft Goods,Ground,0.2709537839306289,11,205.6275665542768,-0.5561187095699969,0.1262,Tier 3 - Healthy,35.36,0.0,0.0,0.0,35.36
A100756,61,658.74,35.28,264.52,394.21999999999997,0.598445517199502,0.053556790235904914,SME,Apparel/Soft Goods,Ground Economy,0.3801091837414294,11,209.8605548304908,-0.3561273747423191,0.1665,Tier 2 - Monitor,35.28,0.0,0.0,0.0,35.28
A100654,76,764.55,35.1,321.42,443.13,0.5795958406906023,0.0459093584461448,Mid-Market,Apparel/Soft Goods,Ground,0.3753953505995324,5,165.47954678090707,-0.3894875841050489,0.1694,Tier 2 - Monitor,35.1,0.0,0.0,0.0,35.1
A100039,75,1291.6,34.95,350.15,941.45,0.7289021368844845,0.02705946113347786,Mid-Market,Apparel/Soft Goods,Ground,0.1426585461190319,34,197.8669620334953,-0.3960287679876056,0.0431,Tier 3 - Healthy,34.95,0.0,0.0,0.0,34.95
A100132,69,1030.8,34.59,350.96999999999997,679.83,0.6595168800931316,0.03355646100116415,SME,Electronics,Ground,0.3776708361543401,15,132.06392792272334,-0.4451463909140414,0.0858,Tier 3 - Healthy,34.59,0.0,0.0,0.0,34.59
A100124,72,499.55,29.23,266.14,233.41,0.46724051646481835,0.05851266139525573,SME,Health/Beauty,Ground Economy,0.4089127317527007,32,186.63039052385065,-0.5853498416141064,0.2793,Tier 1 - Act Now,29.23,2.56,-1.5,5.12,34.35
A100610,56,583.98,33.949999999999996,239.82,344.16,0.5893352512072332,0.058135552587417365,SME,Apparel/Soft Goods,Ground,0.3385834577518916,5,192.67216722189065,-0.4904249127061413,0.1811,Tier 2 - Monitor,33.949999999999996,0.0,0.0,0.0,33.949999999999996
A100532,71,801.98,33.85,317.14,484.84,0.6045537295194393,0.042208035113095094,SME,Apparel/Soft Goods,Ground,0.3888611700978888,18,203.5988532345924,-0.6561915450069172,0.1435,Tier 3 - Healthy,33.85,0.0,0.0,0.0,33.85
A100200,62,646.0,33.82,255.73,390.27,0.6041331269349844,0.05235294117647059,Mid-Market,Apparel/Soft Goods,Ground,0.3275399543146062,7,180.3014083314884,-0.3409246980673761,0.16,Tier 2 - Monitor,33.82,0.0,0.0,0.0,33.82
A100338,57,670.14,33.46,247.37,422.77,0.6308681767988779,0.04992986540125944,SME,Apparel/Soft Goods,Ground,0.3074955584140116,1,189.50934586604788,-0.6487111244503689,0.1348,Tier 3 - Healthy,33.46,0.0,0.0,0.0,33.46
A100352,57,461.42,23.54,238.51,222.91,0.48309566121971304,0.051016427549737765,SME,Apparel/Soft Goods,Ground,0.4827401339464686,1,164.94688644639712,-0.4191173268244435,0.2547,Tier 1 - Act Now,23.54,3.58,-1.5,9.34,32.879999999999995
A100093,70,541.32,28.11,288.34,252.98,0.4673390970220941,0.05192861893150077,SME,Apparel/Soft Goods,Ground Economy,0.4927418286628101,24,203.9409267612899,-0.631597831263482,0.2688,Tier 1 - Act Now,28.11,2.37,-1.5,4.54,32.65
A100624,63,343.12,11.69,222.78,120.34,0.35072277920261136,0.03406971321986477,Enterprise,Health/Beauty,Express,0.481191047746749,3,154.0463932412793,-0.1954985045060219,0.3336,Tier 1 - Act Now,11.69,7.67,-1.5,20.78,32.47
A100263,66,545.37,32.47,261.76,283.61,0.5200322716687753,0.05953756165538992,SME,Apparel/Soft Goods,Ground Economy,0.4221222289219133,20,170.36323582551702,-0.5100120823639979,0.2387,Tier 2 - Monitor,32.47,0.0,0.0,0.0,32.47
A100431,62,919.98,32.15,321.15999999999997,598.82,0.6509054544664015,0.034946411878519094,Mid-Market,Electronics,Ground,0.4059046058177735,33,150.8521074153005,-0.3240000502559473,0.0949,Tier 3 - Healthy,32.15,0.0,0.0,0.0,32.15
A100794,67,444.75,26.23,234.66,210.09,0.47237774030354135,0.0589769533445756,SME,Health/Beauty,Ground Economy,0.3307155072839323,37,156.4794850872581,-0.5249253891870882,0.276,Tier 1 - Act Now,26.23,2.86,-1.5,5.85,32.08
A100100,75,673.64,31.93,322.61,351.03,0.52109435306692,0.04739920432278368,Enterprise,Apparel/Soft Goods,Ground,0.4592070920974255,2,190.72286273456515,-0.1964906391793787,0.2186,Tier 2 - Monitor,31.93,0.0,0.0,0.0,31.93
A100898,72,1271.8700000000001,31.630000000000003,371.46,900.41,0.7079418494028477,0.02486889383348927,SME,Electronics,Ground Economy,0.2865067962726393,25,132.4934010771637,-0.5640767343985743,0.0396,Tier 3 - Healthy,31.630000000000003,0.0,0.0,0.0,31.630000000000003
A100218,64,608.14,31.590000000000003,256.44,351.7,0.57832078139902,0.05194527575887132,Enterprise,Apparel/Soft Goods,Ground,0.3326165196430974,19,148.0310615734393,-0.2962904271462133,0.18,Tier 2 - Monitor,31.590000000000003,0.0,0.0,0.0,31.590000000000003
A100308,75,791.49,31.560000000000002,320.06,471.43,0.5956234443896954,0.03987416139180533,SME,Apparel/Soft Goods,Ground Economy,0.3622467424237227,26,184.2933859777261,-0.5498703096312914,0.147,Tier 3 - Healthy,31.560000000000002,0.0,0.0,0.0,31.560000000000002
A100704,75,784.39,31.46,325.27,459.12,0.5853210775252107,0.04010759953594513,SME,Apparel/Soft Goods,Ground Economy,0.398212823909474,26,186.51128814391893,-0.4629755074187177,0.1556,Tier 3 - Healthy,31.46,0.0,0.0,0.0,31.46
A100228,71,387.46,21.22,253.47,133.99,0.3458163423321117,0.05476694368450937,Mid-Market,Health/Beauty,Ground,0.4729313478967295,20,162.3701976709546,-0.3583455960258124,0.3705,Tier 1 - Act Now,21.22,4.19,-1.5,10.16,31.38
A100667,63,672.37,31.04,271.45,400.92,0.5962788345702515,0.04616505792941386,Enterprise,Apparel/Soft Goods,Ground,0.3684643511311702,41,207.778015770247,-0.2765723844394824,0.1565,Tier 3 - Healthy,31.04,0.0,0.0,0.0,31.04
